Kp,3,Ki,0.03,Kd,150
time,m_BallPos(0),m_BallPos(1),m_XCtrl.Output,m_YCtrl.Output,XEnc,YEnc
3045.91,123.626,0.431642,-1441.34,1481.16,-1051,1150
3051.99,123.626,0.431642,-1441.34,1481.16,-1069,1246
3057.99,123.626,0.431642,-1441.34,1481.16,-1085,1325
3064,123.626,0.431642,-1441.34,1481.16,-1098,1387
3070.01,123.626,0.431642,-1441.34,1481.16,-1108,1436
3076.14,123.626,0.431642,-1441.34,1481.16,-1114,1474
3081.97,123.626,0.431642,-1441.34,1481.16,-1118,1496
3087.97,123.626,0.431642,-1441.34,1481.16,-1120,1505
3094.09,123.626,0.431642,-1441.34,1481.16,-1121,1505
3099.92,123.626,0.431642,-1441.34,1481.16,-1123,1494
3106,123.626,0.431642,-1441.34,1481.16,-1127,1466
3112.05,123.626,0.431642,-1441.34,1481.16,-1133,1417
3118,125.248,9.57746,-1441.34,1481.16,-1141,1350
3123.93,125.248,9.57746,-1500,1454.5,-1150,1270
3130.18,125.248,9.57746,-1500,1454.5,-1161,1170
3136.11,125.248,9.57746,-1500,1454.5,-1175,1065
3141.94,125.248,9.57746,-1500,1454.5,-1188,950
3148.01,125.248,9.57746,-1500,1454.5,-1201,845
3154.01,125.248,9.57746,-1500,1454.5,-1212,756
3160.03,125.248,9.57746,-1500,1454.5,-1221,679
3166.01,125.248,9.57746,-1500,1454.5,-1228,617
3172.02,125.248,9.57746,-1500,1454.5,-1233,571
3178.12,125.248,9.57746,-1500,1454.5,-1237,537
3184.03,125.248,9.57746,-1500,1454.5,-1239,519
3190.28,125.248,9.57746,-1500,1454.5,-1240,512
3196.03,121.465,30.8462,-1500,1364.96,-1240,499
3202.14,121.465,30.8462,-1500,1364.96,-1239,473
3208.13,121.465,30.8462,-1500,1364.96,-1237,434
3214.05,121.465,30.8462,-1500,1364.96,-1232,380
3220.24,121.465,30.8462,-1500,1364.96,-1223,310
3226.1,121.465,30.8462,-1500,1364.96,-1212,250
3232.18,121.465,30.8462,-1500,1364.96,-1203,202
3238.08,121.465,30.8462,-1500,1364.96,-1195,168
3244.19,121.465,30.8462,-1500,1364.96,-1191,147
3250.27,121.465,30.8462,-1500,1364.96,-1189,141
3256.2,121.465,30.8462,-1500,1364.96,-1186,143
3262.2,121.465,30.8462,-1500,1364.96,-1182,154
3268.13,121.465,30.8462,-1500,1364.96,-1177,183
3274.03,121.465,30.8462,-1500,1364.96,-1170,231
3280.03,121.465,30.8462,-1500,1364.96,-1161,300
3285.97,121.465,30.8462,-1500,1364.96,-1150,381
3292.16,114.923,41.58,-1500,1358.02,-1135,484
3298.17,114.923,41.58,-1500,1358.02,-1122,580
3304.18,114.923,41.58,-1500,1358.02,-1111,661
3310.1,114.923,41.58,-1500,1358.02,-1101,730
3316.11,114.923,41.58,-1500,1358.02,-1094,788
3322.11,114.923,41.58,-1500,1358.02,-1088,831
3328.18,114.923,41.58,-1500,1358.02,-1083,856
3334.12,114.923,41.58,-1500,1358.02,-1080,868
3340.12,114.923,41.58,-1500,1358.02,-1080,875
3346.13,114.923,41.58,-1500,1358.02,-1084,888
3352.07,104.345,66.7936,-1500,1171.39,-1098,912
3358.13,104.345,66.7936,-1500,1171.39,-1120,938
3364.19,104.345,66.7936,-1500,1171.39,-1136,957
3370.14,104.345,66.7936,-1500,1171.39,-1144,965
3376.22,104.345,66.7936,-1500,1171.39,-1147,966
3382.22,104.345,66.7936,-1500,1171.39,-1150,960
3388.22,104.345,66.7936,-1500,1171.39,-1153,939
3394.1,104.345,66.7936,-1500,1171.39,-1156,897
3400.27,104.345,66.7936,-1500,1171.39,-1160,836
3406.29,104.345,66.7936,-1500,1171.39,-1166,761
3412.19,104.345,66.7936,-1500,1171.39,-1175,672
3418.31,104.345,66.7936,-1500,1171.39,-1182,578
3424.37,104.345,66.7936,-1500,1171.39,-1188,493
3430.13,104.345,66.7936,-1500,1171.39,-1194,428
3436.13,91.5629,85.2042,-1500,1171.39,-1199,375
3442.13,91.5629,85.2042,-1500,1212.44,-1202,336
3448.24,91.5629,85.2042,-1500,1212.44,-1204,311
3454.27,91.5629,85.2042,-1500,1212.44,-1205,300
3460.22,91.5629,85.2042,-1500,1212.44,-1206,300
3466.28,91.5629,85.2042,-1500,1212.44,-1206,308
3472.29,91.5629,85.2042,-1500,1212.44,-1205,331
3478.3,91.5629,85.2042,-1500,1212.44,-1201,376
3484.33,91.5629,85.2042,-1500,1212.44,-1194,439
3490.32,91.5629,85.2042,-1500,1212.44,-1183,516
3496.36,91.5629,85.2042,-1500,1212.44,-1168,600
3502.36,91.5629,85.2042,-1500,1212.44,-1154,677
3508.26,91.5629,85.2042,-1500,1212.44,-1142,740
3514.19,91.5629,85.2042,-1500,1212.44,-1133,791
3520.2,77.1016,105.392,-1500,1010.94,-1126,828
3526.18,77.1016,105.392,-1500,1010.94,-1122,849
3532.19,77.1016,105.392,-1500,1010.94,-1119,855
3538.2,77.1016,105.392,-1500,1010.94,-1118,852
3544.21,77.1016,105.392,-1500,1010.94,-1118,840
3550.2,77.1016,105.392,-1500,1010.94,-1119,810
3556.11,77.1016,105.392,-1500,1010.94,-1120,764
3561.31,77.1016,105.392,-1500,1010.94,-1121,707
3567.25,77.1016,105.392,-1500,1010.94,-1125,627
3573.33,77.1016,105.392,-1500,1010.94,-1131,536
3579.33,77.1016,105.392,-1500,1010.94,-1139,450
3585.49,77.1016,105.392,-1500,1010.94,-1147,376
3591.24,77.1016,105.392,-1500,1010.94,-1153,321
3597.24,77.1016,105.392,-1500,1010.94,-1158,276
3603.64,56.1675,117.446,-1500,787.12,-1162,246
3609.55,56.1675,117.446,-1500,787.12,-1164,232
3615.41,56.1675,117.446,-1500,787.12,-1166,229
3621.38,56.1675,117.446,-1500,787.12,-1166,232
3627.26,56.1675,117.446,-1500,787.12,-1166,248
3633.31,56.1675,117.446,-1500,787.12,-1166,285
3639.32,56.1675,117.446,-1500,787.12,-1165,344
3645.35,56.1675,117.446,-1500,787.12,-1163,410
3651.45,56.1675,117.446,-1500,787.12,-1161,468
3657.46,56.1675,117.446,-1500,787.12,-1158,509
3663.44,56.1675,117.446,-1500,787.12,-1156,534
3669.29,56.1675,117.446,-1500,787.12,-1155,545
3675.29,56.1675,117.446,-1500,787.12,-1154,548
3681.43,31.6034,126.293,-1500,787.12,-1154,548
3687.3,31.6034,126.293,-1500,369.756,-1154,549
3693.37,31.6034,126.293,-1500,369.756,-1155,549
3699.45,31.6034,126.293,-1500,369.756,-1164,548
3705.47,31.6034,126.293,-1500,369.756,-1188,542
3711.38,31.6034,126.293,-1500,369.756,-1229,527
3717.46,31.6034,126.293,-1500,369.756,-1285,501
3723.38,31.6034,126.293,-1500,369.756,-1346,469
3729.39,31.6034,126.293,-1500,369.756,-1400,443
3735.53,31.6034,126.293,-1500,369.756,-1439,424
3741.41,31.6034,126.293,-1500,369.756,-1466,411
3747.42,31.6034,126.293,-1500,369.756,-1478,402
3753.35,31.6034,126.293,-1500,369.756,-1482,399
3759.36,5.69823,129.566,-1464.94,37.0218,-1484,398
3765.41,5.69823,129.566,-1464.94,37.0218,-1484,395
3771.35,5.69823,129.566,-1464.94,37.0218,-1484,382
3777.36,5.69823,129.566,-1464.94,37.0218,-1484,353
3783.48,5.69823,129.566,-1464.94,37.0218,-1485,309
3789.48,5.69823,129.566,-1464.94,37.0218,-1485,251
3795.49,5.69823,129.566,-1464.94,37.0218,-1485,184
3801.49,5.69823,129.566,-1464.94,37.0218,-1484,124
3807.49,5.69823,129.566,-1464.94,37.0218,-1484,78
3813.49,5.69823,129.566,-1464.94,37.0218,-1483,48
3819.5,5.69823,129.566,-1464.94,37.0218,-1483,33
3825.48,5.69823,129.566,-1464.94,37.0218,-1483,28
3831.4,5.69823,129.566,-1464.94,37.0218,-1483,26
3837.74,-21.7858,127.152,117.066,-218.385,-1483,25
3843.48,-21.7858,127.152,117.066,-218.385,-1482,25
3849.68,-21.7858,127.152,117.066,-218.385,-1476,23
3855.58,-21.7858,127.152,117.066,-218.385,-1456,19
3861.54,-21.7858,127.152,117.066,-218.385,-1420,14
3867.55,-21.7858,127.152,117.066,-218.385,-1367,7
3873.55,-21.7858,127.152,117.066,-218.385,-1300,-3
3879.55,-21.7858,127.152,117.066,-218.385,-1216,-16
3885.6,-21.7858,127.152,117.066,-218.385,-1120,-30
3891.63,-21.7858,127.152,117.066,-218.385,-1011,-48
3897.63,-21.7858,127.152,117.066,-218.385,-893,-66
3903.53,-21.7858,127.152,117.066,-218.385,-771,-85
3909.45,-21.7858,127.152,117.066,-218.385,-657,-104
3915.46,-21.7858,127.152,117.066,-218.385,-537,-123
3921.46,-49.4258,118.453,199.316,-466.441,-413,-141
3927.52,-49.4258,118.453,199.316,-466.441,-295,-160
3933.53,-49.4258,118.453,199.316,-466.441,-192,-176
3939.53,-49.4258,118.453,199.316,-466.441,-99,-189
3945.48,-49.4258,118.453,199.316,-466.441,-26,-199
3951.54,-49.4258,118.453,199.316,-466.441,35,-208
3957.63,-49.4258,118.453,199.316,-466.441,81,-216
3963.49,-49.4258,118.453,199.316,-466.441,114,-222
3969.56,-49.4258,118.453,199.316,-466.441,133,-225
3975.64,-49.4258,118.453,199.316,-466.441,138,-227
3981.65,-49.4258,118.453,199.316,-466.441,135,-228
3987.56,-49.4258,118.453,199.316,-466.441,122,-231
3993.51,-75.28,102.849,199.316,-466.441,90,-234
3999.58,-75.28,102.849,276.144,-636.733,35,-239
4005.66,-75.28,102.849,276.144,-636.733,-35,-245
4011.58,-75.28,102.849,276.144,-636.733,-120,-254
4017.67,-75.28,102.849,276.144,-636.733,-218,-265
4023.67,-75.28,102.849,276.144,-636.733,-329,-277
4029.68,-75.28,102.849,276.144,-636.733,-436,-287
4035.8,-75.28,102.849,276.144,-636.733,-527,-296
4041.8,-75.28,102.849,276.144,-636.733,-602,-303
4047.72,-75.28,102.849,276.144,-636.733,-664,-309
4053.62,-75.28,102.849,276.144,-636.733,-713,-313
4059.72,-75.28,102.849,276.144,-636.733,-747,-315
4065.65,-75.28,102.849,276.144,-636.733,-766,-317
4071.57,-75.28,102.849,276.144,-636.733,-774,-319
4077.57,-75.28,102.849,276.144,-636.733,-786,-321
4084,-96.461,81.6179,325.139,-839.832,-813,-324
4089.65,-96.461,81.6179,325.139,-839.832,-854,-329
4095.73,-96.461,81.6179,325.139,-839.832,-910,-336
4101.7,-96.461,81.6179,325.139,-839.832,-980,-344
4107.64,-96.461,81.6179,325.139,-839.832,-1059,-355
4113.71,-96.461,81.6179,325.139,-839.832,-1131,-365
4119.71,-96.461,81.6179,325.139,-839.832,-1187,-373
4125.69,-96.461,81.6179,325.139,-839.832,-1230,-378
4131.68,-96.461,81.6179,325.139,-839.832,-1257,-383
4137.71,-96.461,81.6179,325.139,-839.832,-1271,-385
4143.68,-96.461,81.6179,325.139,-839.832,-1272,-386
4149.62,-96.461,81.6179,325.139,-839.832,-1264,-388
4156.12,-96.461,81.6179,325.139,-839.832,-1238,-392
4162.68,-113.582,56.1907,375.561,-764.93,-1189,-397
4168.69,-113.582,56.1907,375.561,-764.93,-1128,-404
4174.69,-113.582,56.1907,375.561,-764.93,-1052,-413
4180.81,-113.582,56.1907,375.561,-764.93,-961,-425
4186.78,-113.582,56.1907,375.561,-764.93,-852,-438
4192.71,-113.582,56.1907,375.561,-764.93,-741,-450
4198.79,-113.582,56.1907,375.561,-764.93,-642,-463
4204.79,-113.582,56.1907,375.561,-764.93,-555,-474
4210.8,-113.582,56.1907,375.561,-764.93,-480,-483
4216.84,-113.582,56.1907,375.561,-764.93,-423,-490
4222.82,-113.582,56.1907,375.561,-764.93,-382,-495
4228.74,-113.582,56.1907,375.561,-764.93,-356,-499
4234.75,-113.582,56.1907,375.561,-764.93,-342,-502
4240.69,-123.684,26.1114,389.978,-788.038,-335,-503
4246.82,-123.684,26.1114,389.978,-788.038,-319,-503
4252.8,-123.684,26.1114,389.978,-788.038,-289,-502
4258.74,-123.684,26.1114,389.978,-788.038,-246,-498
4264.82,-123.684,26.1114,389.978,-788.038,-187,-489
4270.84,-123.684,26.1114,389.978,-788.038,-114,-471
4276.89,-123.684,26.1114,389.978,-788.038,-40,-447
4282.88,-123.684,26.1114,389.978,-788.038,21,-424
4288.79,-123.684,26.1114,389.978,-788.038,68,-407
4294.88,-123.684,26.1114,389.978,-788.038,105,-393
4300.79,-123.684,26.1114,389.978,-788.038,127,-384
4306.8,-123.684,26.1114,389.978,-788.038,136,-380
4312.73,-123.684,26.1114,389.978,-788.038,135,-377
4318.92,-127.353,-5.51212,388.976,-671.732,126,-373
4324.93,-127.353,-5.51212,388.976,-671.732,99,-369
4330.83,-127.353,-5.51212,388.976,-671.732,52,-362
4336.86,-127.353,-5.51212,388.976,-671.732,-14,-354
4342.8,-127.353,-5.51212,388.976,-671.732,-95,-345
4348.75,-127.353,-5.51212,388.976,-671.732,-185,-335
4354.87,-127.353,-5.51212,388.976,-671.732,-296,-323
4360.82,-127.353,-5.51212,388.976,-671.732,-401,-311
4366.83,-127.353,-5.51212,388.976,-671.732,-492,-300
4372.82,-127.353,-5.51212,388.976,-671.732,-564,-292
4378.82,-127.353,-5.51212,388.976,-671.732,-628,-286
4384.9,-127.353,-5.51212,388.976,-671.732,-675,-281
4390.71,-127.353,-5.51212,388.976,-671.732,-707,-277
4396.83,-121.918,-37.6229,355.129,175.647,-727,-274
4402.91,-121.918,-37.6229,355.129,175.647,-735,-273
4408.91,-121.918,-37.6229,355.129,175.647,-748,-273
4414.9,-121.918,-37.6229,355.129,175.647,-776,-272
4420.85,-121.918,-37.6229,355.129,175.647,-818,-271
4426.88,-121.918,-37.6229,355.129,175.647,-875,-271
4432.97,-121.918,-37.6229,355.129,175.647,-946,-271
4438.98,-121.918,-37.6229,355.129,175.647,-1023,-271
4444.9,-121.918,-37.6229,355.129,175.647,-1090,-271
4451.01,-121.918,-37.6229,355.129,175.647,-1143,-271
4457.08,-121.918,-37.6229,355.129,175.647,-1181,-271
4463,-121.918,-37.6229,355.129,175.647,-1205,-271
4468.91,-121.918,-37.6229,355.129,175.647,-1213,-271
4474.91,-121.918,-37.6229,355.129,175.647,-1213,-270
4480.94,-108.784,-67.5433,302.866,256.134,-1205,-260
4486.97,-108.784,-67.5433,302.866,256.134,-1187,-238
4492.96,-108.784,-67.5433,302.866,256.134,-1152,-204
4498.97,-108.784,-67.5433,302.866,256.134,-1106,-163
4504.97,-108.784,-67.5433,302.866,256.134,-1049,-109
4510.92,-108.784,-67.5433,302.866,256.134,-979,-44
4517.04,-108.784,-67.5433,302.866,256.134,-897,33
4523.05,-108.784,-67.5433,302.866,256.134,-806,116
4529.05,-108.784,-67.5433,302.866,256.134,-722,196
4535.04,-108.784,-67.5433,302.866,256.134,-647,264
4541.07,-108.784,-67.5433,302.866,256.134,-579,325
4546.89,-108.784,-67.5433,302.866,256.134,-524,378
4552.89,-108.784,-67.5433,302.866,256.134,-477,421
4558.83,-108.784,-67.5433,302.866,256.134,-443,452
4564.9,-108.784,-67.5433,302.866,256.134,-421,475
4570.91,-108.784,-67.5433,302.866,256.134,-409,486
4576.79,-108.784,-67.5433,302.866,256.134,-404,489
4582.9,-108.784,-67.5433,326.352,202.63,-393,490
4588.81,-108.784,-67.5433,326.352,202.63,-366,495
4594.83,-108.784,-67.5433,326.352,202.63,-325,501
4600.91,-108.784,-67.5433,326.352,202.63,-269,510
4606.91,-108.784,-67.5433,326.352,202.63,-198,521
4612.95,-108.784,-67.5433,326.352,202.63,-120,531
4619.01,-108.784,-67.5433,326.352,202.63,-58,541
4624.99,-108.784,-67.5433,326.352,202.63,-13,548
4630.84,-65.5976,-111.451,70.8899,462.361,17,553
4636.99,-65.5976,-111.451,70.8899,462.361,35,556
4642.93,-65.5976,-111.451,70.8899,462.361,40,557
4649.08,-65.5976,-111.451,70.8899,462.361,38,556
4655.06,-65.5976,-111.451,70.8899,462.361,33,548
4660.99,-65.5976,-111.451,70.8899,462.361,14,529
4667.13,-65.5976,-111.451,70.8899,462.361,-21,493
4673.13,-65.5976,-111.451,70.8899,462.361,-70,443
4679.08,-65.5976,-111.451,70.8899,462.361,-129,383
4685.15,-65.5976,-111.451,70.8899,462.361,-196,312
4691.06,-65.5976,-111.451,70.8899,462.361,-274,228
4697.15,-65.5976,-111.451,70.8899,462.361,-360,141
4703.14,-65.5976,-111.451,70.8899,462.361,-442,57
4709.07,-65.5976,-111.451,70.8899,462.361,-514,-16
4715,-65.5976,-111.451,70.8899,462.361,-572,-81
4721.41,-37.2658,-123.898,65.3422,392.101,-624,-136
4727.11,-37.2658,-123.898,65.3422,392.101,-666,-178
4733.15,-37.2658,-123.898,65.3422,392.101,-698,-210
4739.19,-37.2658,-123.898,65.3422,392.101,-720,-232
4745.1,-37.2658,-123.898,65.3422,392.101,-730,-244
4751.16,-37.2658,-123.898,65.3422,392.101,-737,-247
4757.19,-37.2658,-123.898,65.3422,392.101,-752,-247
4763.1,-37.2658,-123.898,65.3422,392.101,-782,-246
4769.14,-37.2658,-123.898,65.3422,392.101,-825,-242
4775.06,-37.2658,-123.898,65.3422,392.101,-880,-234
4781.14,-37.2658,-123.898,65.3422,392.101,-953,-221
4787.04,-37.2658,-123.898,65.3422,392.101,-1035,-199
4793.04,-37.2658,-123.898,65.3422,392.101,-1127,-173
4799.05,-8.51309,-128.491,-272.134,394.879,-1211,-150
4805.17,-8.51309,-128.491,-272.134,394.879,-1282,-129
4811.11,-8.51309,-128.491,-272.134,394.879,-1337,-111
4817.18,-8.51309,-128.491,-272.134,394.879,-1378,-97
4823.17,-8.51309,-128.491,-272.134,394.879,-1404,-88
4829.22,-8.51309,-128.491,-272.134,394.879,-1417,-82
4835.07,-8.51309,-128.491,-272.134,394.879,-1418,-76
4841.21,-8.51309,-128.491,-272.134,394.879,-1415,-64
4847.16,-8.51309,-128.491,-272.134,394.879,-1401,-43
4853.24,-8.51309,-128.491,-272.134,394.879,-1373,-9
4859.27,-8.51309,-128.491,-272.134,394.879,-1330,35
4865.25,-8.51309,-128.491,-272.134,394.879,-1275,90
4871.11,-8.51309,-128.491,-272.134,394.879,-1212,153
4877.1,-8.51309,-128.491,-272.134,394.879,-1137,223
4883.23,19.0163,-127.711,-427.671,381.739,-1058,297
4889.23,19.0163,-127.711,-427.671,381.739,-990,366
4895.22,19.0163,-127.711,-427.671,381.739,-930,426
4901.27,19.0163,-127.711,-427.671,381.739,-880,474
4907.26,19.0163,-127.711,-427.671,381.739,-841,512
4913.24,19.0163,-127.711,-427.671,381.739,-814,537
4919.24,19.0163,-127.711,-427.671,381.739,-798,552
4925.25,19.0163,-127.711,-427.671,381.739,-793,558
4931.27,19.0163,-127.711,-427.671,381.739,-784,560
4937.3,19.0163,-127.711,-427.671,381.739,-764,564
4943.23,19.0163,-127.711,-427.671,381.739,-728,569
4949.57,19.0163,-127.711,-427.671,381.739,-682,576
4955.16,19.0163,-127.711,-427.671,381.739,-644,582
4961.72,44.2513,-121.541,-427.671,381.739,-617,585
4968.16,44.2513,-121.541,-613.031,353.658,-602,587
4974.26,44.2513,-121.541,-613.031,353.658,-601,587
4980.26,44.2513,-121.541,-613.031,353.658,-603,581
4986.09,44.2513,-121.541,-613.031,353.658,-607,562
4992.27,44.2513,-121.541,-613.031,353.658,-622,519
4998.27,44.2513,-121.541,-613.031,353.658,-645,460
5004.24,44.2513,-121.541,-613.031,353.658,-677,391
5010.19,44.2513,-121.541,-613.031,353.658,-707,326
5016.27,44.2513,-121.541,-613.031,353.658,-731,273
5022.28,44.2513,-121.541,-613.031,353.658,-748,233
5028.21,44.2513,-121.541,-613.031,353.658,-760,206
5034.21,44.2513,-121.541,-613.031,353.658,-766,194
5040.22,44.2513,-121.541,-613.031,353.658,-773,189
5046.29,68.6015,-110.063,-829.363,308.691,-787,180
5052.3,68.6015,-110.063,-829.363,308.691,-815,163
5058.34,68.6015,-110.063,-829.363,308.691,-855,140
5064.34,68.6015,-110.063,-829.363,308.691,-909,112
5070.33,68.6015,-110.063,-829.363,308.691,-975,74
5076.34,68.6015,-110.063,-829.363,308.691,-1056,31
5082.34,68.6015,-110.063,-829.363,308.691,-1146,-17
5088.42,68.6015,-110.063,-829.363,308.691,-1231,-64
5094.32,68.6015,-110.063,-829.363,308.691,-1304,-104
5100.42,68.6015,-110.063,-829.363,308.691,-1363,-137
5106.34,68.6015,-110.063,-829.363,308.691,-1411,-164
5112.27,68.6015,-110.063,-829.363,308.691,-1443,-183
5118.16,68.6015,-110.063,-829.363,308.691,-1464,-193
5124.27,88.4856,-94.7203,-1080.33,254.923,-1473,-199
5130.4,88.4856,-94.7203,-1080.33,254.923,-1476,-198
5136.38,88.4856,-94.7203,-1080.33,254.923,-1480,-192
5142.4,88.4856,-94.7203,-1080.33,254.923,-1484,-174
5148.28,88.4856,-94.7203,-1080.33,254.923,-1491,-131
5154.34,88.4856,-94.7203,-1080.33,254.923,-1500,-68
5160.23,88.4856,-94.7203,-1080.33,254.923,-1508,-4
5166.35,88.4856,-94.7203,-1080.33,254.923,-1516,55
5172.3,88.4856,-94.7203,-1080.33,254.923,-1521,94
5178.37,88.4856,-94.7203,-1080.33,254.923,-1524,117
5184.36,88.4856,-94.7203,-1080.33,254.923,-1527,127
5190.39,104.436,-77.4591,-1241.59,194.692,-1526,134
5196.31,104.436,-77.4591,-1241.59,194.692,-1518,146
5202.41,104.436,-77.4591,-1241.59,194.692,-1496,167
5208.32,104.436,-77.4591,-1241.59,194.692,-1460,197
5214.41,104.436,-77.4591,-1241.59,194.692,-1405,235
5220.41,104.436,-77.4591,-1241.59,194.692,-1342,284
5226.42,104.436,-77.4591,-1241.59,194.692,-1274,337
5232.44,104.436,-77.4591,-1241.59,194.692,-1213,382
5238.42,104.436,-77.4591,-1241.59,194.692,-1167,418
5244.43,104.436,-77.4591,-1241.59,194.692,-1134,446
5250.5,104.436,-77.4591,-1241.59,194.692,-1112,463
5256.44,104.436,-77.4591,-1241.59,194.692,-1101,470
5262.53,104.436,-77.4591,-1241.59,194.692,-1099,471
5268.44,104.436,-77.4591,-1241.59,194.692,-1099,465
5274.38,104.436,-77.4591,-1241.59,194.692,-1101,447
5280.45,115.457,-58.4163,-1500,142.419,-1106,409
5286.46,115.457,-58.4163,-1500,142.419,-1116,352
5292.54,115.457,-58.4163,-1500,142.419,-1132,281
5298.54,115.457,-58.4163,-1500,142.419,-1148,218
5304.57,115.457,-58.4163,-1500,142.419,-1161,169
5310.55,115.457,-58.4163,-1500,142.419,-1171,132
5316.47,115.457,-58.4163,-1500,142.419,-1177,110
5322.56,115.457,-58.4163,-1500,142.419,-1180,101
5328.57,115.457,-58.4163,-1500,142.419,-1188,94
5334.43,115.457,-58.4163,-1500,142.419,-1208,84
5340.58,115.457,-58.4163,-1500,142.419,-1242,68
5346.53,115.457,-58.4163,-1500,142.419,-1289,45
5354.94,115.457,-58.4163,-1500,142.419,-1375,0
5360.43,120.863,-29.9723,-1500,36.9875,-1445,-38
5366.44,120.863,-29.9723,-1500,36.9875,-1533,-85
5372.53,120.863,-29.9723,-1500,36.9875,-1621,-129
5378.53,120.863,-29.9723,-1500,36.9875,-1695,-168
5384.45,120.863,-29.9723,-1500,36.9875,-1754,-199
5390.45,120.863,-29.9723,-1500,36.9875,-1803,-223
5396.57,120.863,-29.9723,-1500,36.9875,-1839,-242
5402.56,120.863,-29.9723,-1500,36.9875,-1860,-254
5408.58,120.863,-29.9723,-1500,36.9875,-1870,-260
5414.57,120.863,-29.9723,-1500,36.9875,-1871,-260
5420.63,120.863,-29.9723,-1500,36.9875,-1868,-256
5426.56,120.863,-29.9723,-1500,36.9875,-1854,-243
5432.8,120.863,-29.9723,-1500,36.9875,-1825,-213
5438.56,127.044,-10.1848,-1500,36.9875,-1783,-171
5444.56,127.044,-10.1848,-1500,-5.90289,-1732,-116
5450.58,127.044,-10.1848,-1500,-5.90289,-1683,-61
5456.59,127.044,-10.1848,-1500,-5.90289,-1642,-15
5462.59,127.044,-10.1848,-1500,-5.90289,-1611,22
5468.58,127.044,-10.1848,-1500,-5.90289,-1590,46
5474.6,127.044,-10.1848,-1500,-5.90289,-1581,59
5480.67,127.044,-10.1848,-1500,-5.90289,-1574,64
5486.61,127.044,-10.1848,-1500,-5.90289,-1558,70
5492.66,127.044,-10.1848,-1500,-5.90289,-1529,78
5498.68,127.044,-10.1848,-1500,-5.90289,-1486,90
5504.66,127.044,-10.1848,-1500,-5.90289,-1428,104
5512.73,127.044,-10.1848,-1500,-5.90289,-1340,129
5518.61,126.503,2.67684,-1500,-5.90289,-1284,145
5524.63,126.503,2.67684,-1500,1467.85,-1242,155
5530.69,126.503,2.67684,-1500,1467.85,-1214,163
5536.68,126.503,2.67684,-1500,1467.85,-1201,167
5542.69,126.503,2.67684,-1500,1467.85,-1199,172
5548.67,126.503,2.67684,-1500,1467.85,-1201,187
5554.56,126.503,2.67684,-1500,1467.85,-1206,215
5560.69,126.503,2.67684,-1500,1467.85,-1219,257
5566.65,126.503,2.67684,-1500,1467.85,-1240,314
5572.65,126.503,2.67684,-1500,1467.85,-1269,387
5578.65,126.503,2.67684,-1500,1467.85,-1305,472
5584.66,126.503,2.67684,-1500,1467.85,-1348,568
5590.73,126.503,2.67684,-1500,1467.85,-1394,674
5596.52,126.503,2.67684,-1500,1467.85,-1439,781
5602.68,120.715,11.9197,-1500,1446.63,-1489,899
5608.68,120.715,11.9197,-1500,1446.63,-1533,1002
5614.6,120.715,11.9197,-1500,1446.63,-1571,1092
5620.6,120.715,11.9197,-1500,1446.63,-1604,1170
5626.6,120.715,11.9197,-1500,1446.63,-1632,1236
5632.6,120.715,11.9197,-1500,1446.63,-1655,1286
5638.55,120.715,11.9197,-1500,1446.63,-1672,1321
5644.66,120.715,11.9197,-1500,1446.63,-1682,1345
5650.69,120.715,11.9197,-1500,1446.63,-1688,1355
5656.71,120.715,11.9197,-1500,1446.63,-1689,1355
5662.72,120.715,11.9197,-1500,1446.63,-1689,1349
5668.53,120.715,11.9197,-1500,1446.63,-1687,1329
5674.63,120.715,11.9197,-1500,1446.63,-1681,1286
5680.74,118.895,41.4719,-1500,1318.73,-1670,1225
5686.72,118.895,41.4719,-1500,1318.73,-1652,1151
5692.72,118.895,41.4719,-1500,1318.73,-1629,1062
5698.73,118.895,41.4719,-1500,1318.73,-1606,968
5704.74,118.895,41.4719,-1500,1318.73,-1584,885
5710.75,118.895,41.4719,-1500,1318.73,-1567,817
5716.79,118.895,41.4719,-1500,1318.73,-1554,765
5722.75,118.895,41.4719,-1500,1318.73,-1545,726
5728.84,118.895,41.4719,-1500,1318.73,-1538,699
5734.83,118.895,41.4719,-1500,1318.73,-1534,686
5740.84,118.895,41.4719,-1500,1318.73,-1530,677
5746.82,118.895,41.4719,-1500,1318.73,-1523,659
5753.7,118.895,41.4719,-1500,1318.73,-1510,621
5759.62,118.895,41.4719,-1500,1318.73,-1492,577
5765.74,108.475,66.6297,-1500,1257.43,-1469,514
5771.79,108.475,66.6297,-1500,1257.43,-1438,439
5777.81,108.475,66.6297,-1500,1257.43,-1404,356
5783.71,108.475,66.6297,-1500,1257.43,-1376,274
5789.71,108.475,66.6297,-1500,1257.43,-1349,207
5795.8,108.475,66.6297,-1500,1257.43,-1327,155
5801.84,108.475,66.6297,-1500,1257.43,-1311,114
5807.83,108.475,66.6297,-1500,1257.43,-1299,88
5813.82,108.475,66.6297,-1500,1257.43,-1294,76
5819.83,108.475,66.6297,-1500,1257.43,-1294,74
5825.84,108.475,66.6297,-1500,1257.43,-1294,79
5832.05,108.475,66.6297,-1500,1257.43,-1298,99
5837.8,95.0473,90.3555,-1500,1014.98,-1306,136
5843.85,95.0473,90.3555,-1500,1014.98,-1321,192
