Kp,3,Ki,0.03,Kd,150
907.019,8.3021,-37.3395,-212.448,112.332,-212,116
913.021,8.3021,-37.3395,-212.448,112.332,-212,116
919.912,8.3021,-37.3395,-212.448,112.332,-212,116
926.347,8.66104,-37.5005,-256.055,112.787,-212,117
932.169,8.66104,-37.5005,-256.055,112.787,-213,117
938.106,8.66104,-37.5005,-256.055,112.787,-221,117
944.176,8.66104,-37.5005,-256.055,112.787,-238,117
950.005,8.66104,-37.5005,-256.055,112.787,-250,117
956.182,8.66104,-37.5005,-256.055,112.787,-253,117
962.186,8.66104,-37.5005,-256.055,112.787,-254,117
968.188,8.66104,-37.5005,-256.055,112.787,-255,117
974.193,8.66104,-37.5005,-256.055,112.787,-255,117
980.202,8.66104,-37.5005,-256.055,112.787,-255,117
986.045,8.66104,-37.5005,-256.055,112.787,-256,117
992.04,8.66104,-37.5005,-256.055,112.787,-256,117
997.959,8.66104,-37.5005,-256.055,112.787,-256,117
1004.04,8.87839,-37.7426,-256.034,113.701,-256,117
1010.21,8.87839,-37.7426,-256.034,113.701,-256,117
1016.14,8.87839,-37.7426,-256.034,113.701,-256,117
1021.96,8.87839,-37.7426,-256.034,113.701,-256,117
1028.08,8.87839,-37.7426,-256.034,113.701,-256,117
1034.15,8.87839,-37.7426,-256.034,113.701,-256,117
1039.99,8.87839,-37.7426,-256.034,113.701,-256,117
1046.16,8.87839,-37.7426,-256.034,113.701,-256,117
1052.01,8.87839,-37.7426,-256.034,113.701,-256,117
1058.04,8.87839,-37.7426,-256.034,113.701,-256,117
1064.09,8.87839,-37.7426,-256.034,113.701,-256,117
1070.18,8.87839,-37.7426,-256.034,113.701,-256,117
1076.18,8.87839,-37.7426,-256.034,113.701,-256,117
1082.05,8.9534,-37.644,-256.034,113.701,-256,117
1088.06,8.9534,-37.644,-292.011,112.75,-256,117
1094.19,8.9534,-37.644,-292.011,112.75,-259,117
1100.08,8.9534,-37.644,-292.011,112.75,-272,117
1106.26,8.9534,-37.644,-292.011,112.75,-282,117
1112.2,8.9534,-37.644,-292.011,112.75,-284,116
1118.2,8.9534,-37.644,-292.011,112.75,-285,116
1124.1,8.9534,-37.644,-292.011,112.75,-287,116
1130.21,8.9534,-37.644,-292.011,112.75,-287,116
1136.09,8.9534,-37.644,-292.011,112.75,-287,116
1142.3,8.9534,-37.644,-292.011,112.75,-287,116
1148.3,8.9534,-37.644,-292.011,112.75,-287,116
1154.14,8.9534,-37.644,-292.011,112.75,-287,116
1160.07,8.9534,-37.644,-292.011,112.75,-287,116
1166.24,8.74629,-37.6263,-312.097,112.846,-287,116
1172.23,8.74629,-37.6263,-312.097,112.846,-288,116
1178.24,8.74629,-37.6263,-312.097,112.846,-297,116
1184.25,8.74629,-37.6263,-312.097,112.846,-307,116
1190.3,8.74629,-37.6263,-312.097,112.846,-311,116
1196.24,8.74629,-37.6263,-312.097,112.846,-312,116
1202.33,8.74629,-37.6263,-312.097,112.846,-313,115
1208.19,8.74629,-37.6263,-312.097,112.846,-313,115
1214.27,8.74629,-37.6263,-312.097,112.846,-313,115
1220.13,8.74629,-37.6263,-312.097,112.846,-313,115
1226.34,8.74629,-37.6263,-312.097,112.846,-313,115
1232.28,8.74629,-37.6263,-312.097,112.846,-313,115
1238.58,8.74629,-37.6263,-312.097,112.846,-313,115
1244.18,8.37063,-37.5022,-315.939,112.266,-313,114
1250.2,8.37063,-37.5022,-315.939,112.266,-314,114
1256.35,8.37063,-37.5022,-315.939,112.266,-314,113
1262.35,8.37063,-37.5022,-315.939,112.266,-314,113
1268.3,8.37063,-37.5022,-315.939,112.266,-314,113
1274.35,8.37063,-37.5022,-315.939,112.266,-314,113
1280.23,8.37063,-37.5022,-315.939,112.266,-315,113
1286.36,8.37063,-37.5022,-315.939,112.266,-315,113
1292.32,8.37063,-37.5022,-315.939,112.266,-315,113
1298.31,8.37063,-37.5022,-315.939,112.266,-315,112
1304.39,8.37063,-37.5022,-315.939,112.266,-315,112
1310.24,8.37063,-37.5022,-315.939,112.266,-315,112
1316.48,8.37063,-37.5022,-315.939,112.266,-315,112
1322.18,8.37063,-37.5022,-315.939,112.266,-315,112
1328.18,7.83951,-37.3228,-350.893,111.64,-315,112
1334.34,7.83951,-37.3228,-350.893,111.64,-319,112
1340.25,7.83951,-37.3228,-350.893,111.64,-334,111
1346.4,7.83951,-37.3228,-350.893,111.64,-346,111
1352.34,7.83951,-37.3228,-350.893,111.64,-349,111
1358.35,7.83951,-37.3228,-350.893,111.64,-350,111
1364.41,7.83951,-37.3228,-350.893,111.64,-351,110
1370.22,7.83951,-37.3228,-350.893,111.64,-351,110
1376.42,7.83951,-37.3228,-350.893,111.64,-351,110
1382.44,7.83951,-37.3228,-350.893,111.64,-351,110
1388.44,7.83951,-37.3228,-350.893,111.64,-351,109
1394.26,7.83951,-37.3228,-350.893,111.64,-351,109
1401.76,7.83951,-37.3228,-350.893,111.64,-351,108
1408.14,7.36804,-37.0396,-372.11,110.608,-351,108
1414.28,7.36804,-37.0396,-372.11,110.608,-351,108
1420.27,7.36804,-37.0396,-372.11,110.608,-358,108
1426.45,7.36804,-37.0396,-372.11,110.608,-368,108
1432.4,7.36804,-37.0396,-372.11,110.608,-371,108
1438.26,7.36804,-37.0396,-372.11,110.608,-371,108
1444.47,7.36804,-37.0396,-372.11,110.608,-372,108
1450.3,7.36804,-37.0396,-372.11,110.608,-372,108
1456.48,7.36804,-37.0396,-372.11,110.608,-372,108
1462.48,7.36804,-37.0396,-372.11,110.608,-373,108
1468.48,7.36804,-37.0396,-372.11,110.608,-373,108
1474.35,7.36804,-37.0396,-372.11,110.608,-373,108
1480.25,7.36804,-37.0396,-372.11,110.608,-373,108
1486.68,6.51359,-36.1044,-362.439,106.515,-374,107
1492.51,6.51359,-36.1044,-362.439,106.515,-374,107
1498.51,6.51359,-36.1044,-362.439,106.515,-373,107
1504.43,6.51359,-36.1044,-362.439,106.515,-373,107
1510.33,6.51359,-36.1044,-362.439,106.515,-373,107
1516.33,6.51359,-36.1044,-362.439,106.515,-373,107
1522.38,6.51359,-36.1044,-362.439,106.515,-372,107
1528.26,6.51359,-36.1044,-362.439,106.515,-372,107
1534.39,6.51359,-36.1044,-362.439,106.515,-372,107
1540.53,6.51359,-36.1044,-362.439,106.515,-372,106
1546.4,6.51359,-36.1044,-362.439,106.515,-372,106
1552.52,6.51359,-36.1044,-362.439,106.515,-371,106
1558.3,6.51359,-36.1044,-362.439,106.515,-371,106
1564.37,5.85583,-36.3535,-382.569,109.529,-371,106
1570.33,5.85583,-36.3535,-382.569,109.529,-371,105
1576.55,5.85583,-36.3535,-382.569,109.529,-372,105
1582.55,5.85583,-36.3535,-382.569,109.529,-372,105
1588.55,5.85583,-36.3535,-382.569,109.529,-372,105
1594.56,5.85583,-36.3535,-382.569,109.529,-372,105
1600.42,5.85583,-36.3535,-382.569,109.529,-372,105
1606.56,5.85583,-36.3535,-382.569,109.529,-372,105
1612.38,5.85583,-36.3535,-382.569,109.529,-372,105
1618.51,5.85583,-36.3535,-382.569,109.529,-372,105
1624.4,5.85583,-36.3535,-382.569,109.529,-372,105
1630.39,5.85583,-36.3535,-382.569,109.529,-372,105
1636.43,5.85583,-36.3535,-382.569,109.529,-372,105
1642.37,5.17865,-37.1014,-382.569,109.529,-372,105
1649.4,5.17865,-37.1014,-390.709,112.719,-372,105
1655.52,5.17865,-37.1014,-390.709,112.719,-374,105
1661.46,5.17865,-37.1014,-390.709,112.719,-378,106
1667.43,5.17865,-37.1014,-390.709,112.719,-380,106
1673.53,5.17865,-37.1014,-390.709,112.719,-380,106
1679.53,5.17865,-37.1014,-390.709,112.719,-380,106
1685.62,5.17865,-37.1014,-390.709,112.719,-380,106
1691.62,5.17865,-37.1014,-390.709,112.719,-380,106
1697.62,5.17865,-37.1014,-390.709,112.719,-381,106
1703.63,5.17865,-37.1014,-390.709,112.719,-381,106
1709.63,5.17865,-37.1014,-390.709,112.719,-381,106
1715.46,5.17865,-37.1014,-390.709,112.719,-381,106
1721.39,5.17865,-37.1014,-390.709,112.719,-381,106
1727.49,4.29293,-38.2232,-406.45,116.746,-381,106
1733.58,4.29293,-38.2232,-406.45,116.746,-384,107
1739.66,4.29293,-38.2232,-406.45,116.746,-394,109
1745.58,4.29293,-38.2232,-406.45,116.746,-404,110
1751.43,4.29293,-38.2232,-406.45,116.746,-408,110
1757.59,4.29293,-38.2232,-406.45,116.746,-409,110
1763.48,4.29293,-38.2232,-406.45,116.746,-410,110
1769.59,4.29293,-38.2232,-406.45,116.746,-410,110
1775.67,4.29293,-38.2232,-406.45,116.746,-411,111
1781.52,4.29293,-38.2232,-406.45,116.746,-412,111
1787.68,4.29293,-38.2232,-406.45,116.746,-412,112
1793.51,4.29293,-38.2232,-406.45,116.746,-412,112
1799.66,4.29293,-38.2232,-406.45,116.746,-412,113
1805.48,3.14263,-39.0398,-406.45,116.746,-412,113
1812.62,3.14263,-39.0398,-414.521,118.615,-412,114
1818.62,3.14263,-39.0398,-414.521,118.615,-413,116
1824.44,3.14263,-39.0398,-414.521,118.615,-414,119
1830.51,3.14263,-39.0398,-414.521,118.615,-414,119
1836.53,3.14263,-39.0398,-414.521,118.615,-414,120
1842.49,3.14263,-39.0398,-414.521,118.615,-414,121
1848.52,3.14263,-39.0398,-414.521,118.615,-414,121
1854.56,3.14263,-39.0398,-414.521,118.615,-414,122
1860.65,3.14263,-39.0398,-414.521,118.615,-414,123
1866.5,3.14263,-39.0398,-414.521,118.615,-414,124
1872.52,3.14263,-39.0398,-414.521,118.615,-414,125
1879,1.99804,-40.4877,-359.425,124.533,-414,125
1884.66,1.99804,-40.4877,-359.425,124.533,-414,125
1890.48,1.99804,-40.4877,-359.425,124.533,-411,125
1896.67,1.99804,-40.4877,-359.425,124.533,-398,126
1902.66,1.99804,-40.4877,-359.425,124.533,-386,126
1908.67,1.99804,-40.4877,-359.425,124.533,-382,126
1914.47,1.99804,-40.4877,-359.425,124.533,-381,126
1920.61,1.99804,-40.4877,-359.425,124.533,-380,126
1926.76,1.99804,-40.4877,-359.425,124.533,-379,127
1932.69,1.99804,-40.4877,-359.425,124.533,-378,127
1938.77,1.99804,-40.4877,-359.425,124.533,-377,128
1944.78,1.99804,-40.4877,-359.425,124.533,-376,129
1950.61,1.99804,-40.4877,-359.425,124.533,-375,129
1957.04,1.99804,-40.4877,-359.425,124.533,-374,130
1962.63,1.99804,-40.4877,-359.425,124.533,-374,131
1968.61,0.45326,-42.0802,-438.598,128.98,-374,131
1974.79,0.45326,-42.0802,-438.598,128.98,-375,131
1980.79,0.45326,-42.0802,-438.598,128.98,-381,131
1986.55,0.45326,-42.0802,-438.598,128.98,-396,131
1992.73,0.45326,-42.0802,-438.598,128.98,-408,131
1998.78,0.45326,-42.0802,-438.598,128.98,-412,131
2004.73,0.45326,-42.0802,-438.598,128.98,-413,131
2010.6,0.45326,-42.0802,-438.598,128.98,-414,131
2016.82,0.45326,-42.0802,-438.598,128.98,-415,131
2022.75,0.45326,-42.0802,-438.598,128.98,-416,132
2028.63,0.45326,-42.0802,-438.598,128.98,-416,132
2034.63,0.45326,-42.0802,-438.598,128.98,-417,132
2040.58,0.45326,-42.0802,-438.598,128.98,-417,132
2046.55,-1.44444,-43.6031,-384.396,133.721,-417,133
2052.68,-1.44444,-43.6031,-384.396,133.721,-416,133
2058.69,-1.44444,-43.6031,-384.396,133.721,-410,133
2064.68,-1.44444,-43.6031,-384.396,133.721,-405,134
2070.7,-1.44444,-43.6031,-384.396,133.721,-404,134
2076.85,-1.44444,-43.6031,-384.396,133.721,-404,134
2082.78,-1.44444,-43.6031,-384.396,133.721,-404,134
2088.86,-1.44444,-43.6031,-384.396,133.721,-403,134
2094.67,-1.44444,-43.6031,-384.396,133.721,-403,134
2100.79,-1.44444,-43.6031,-384.396,133.721,-403,134
2106.87,-1.44444,-43.6031,-384.396,133.721,-403,134
2112.82,-1.44444,-43.6031,-384.396,133.721,-402,134
2118.48,-1.44444,-43.6031,-384.396,133.721,-402,134
2124.73,-3.49661,-44.976,-384.396,133.721,-402,134
2130.72,-3.49661,-44.976,-387.101,137.44,-402,134
2136.81,-3.49661,-44.976,-387.101,137.44,-396,135
2142.81,-3.49661,-44.976,-387.101,137.44,-390,136
2148.81,-3.49661,-44.976,-387.101,137.44,-387,136
2154.76,-3.49661,-44.976,-387.101,137.44,-387,136
2160.82,-3.49661,-44.976,-387.101,137.44,-386,136
2166.84,-3.49661,-44.976,-387.101,137.44,-385,136
2172.84,-3.49661,-44.976,-387.101,137.44,-385,136
2178.84,-3.49661,-44.976,-387.101,137.44,-384,136
2184.73,-3.49661,-44.976,-387.101,137.44,-384,136
2190.85,-3.49661,-44.976,-387.101,137.44,-383,136
2197.52,-3.49661,-44.976,-387.101,137.44,-383,136
2204.03,-6.21534,-45.3658,-387.101,137.44,-381,137
2210.87,-6.21534,-45.3658,-352.572,136.829,-380,137
2216.94,-6.21534,-45.3658,-352.572,136.829,-375,137
2222.86,-6.21534,-45.3658,-352.572,136.829,-365,137
2228.68,-6.21534,-45.3658,-352.572,136.829,-359,137
2234.73,-6.21534,-45.3658,-352.572,136.829,-358,137
2240.87,-6.21534,-45.3658,-352.572,136.829,-357,137
2246.93,-6.21534,-45.3658,-352.572,136.829,-356,137
2252.87,-6.21534,-45.3658,-352.572,136.829,-356,138
2258.74,-6.21534,-45.3658,-352.572,136.829,-355,138
2264.89,-6.21534,-45.3658,-352.572,136.829,-355,138
2270.89,-6.21534,-45.3658,-352.572,136.829,-354,138
2277.2,-6.21534,-45.3658,-352.572,136.829,-353,138
2282.74,-9.20008,-45.4477,-299.1,136.507,-353,138
2288.91,-9.20008,-45.4477,-299.1,136.507,-351,138
2294.91,-9.20008,-45.4477,-299.1,136.507,-337,138
2300.84,-9.20008,-45.4477,-299.1,136.507,-317,138
2306.97,-9.20008,-45.4477,-299.1,136.507,-303,138
2313,-9.20008,-45.4477,-299.1,136.507,-301,138
2319,-9.20008,-45.4477,-299.1,136.507,-300,138
2324.84,-9.20008,-45.4477,-299.1,136.507,-299,138
2330.94,-9.20008,-45.4477,-299.1,136.507,-299,138
2337.01,-9.20008,-45.4477,-299.1,136.507,-299,138
2342.95,-9.20008,-45.4477,-299.1,136.507,-299,138
2349.02,-9.20008,-45.4477,-299.1,136.507,-299,138
2354.86,-9.20008,-45.4477,-299.1,136.507,-298,138
2360.77,-9.20008,-45.4477,-299.1,136.507,-298,138
2367.47,-12.4332,-44.7384,42.9681,132.972,-298,138
2373.85,-12.4332,-44.7384,42.9681,132.972,-297,138
2380.03,-12.4332,-44.7384,42.9681,132.972,-285,138
2385.86,-12.4332,-44.7384,42.9681,132.972,-261,138
2391.97,-12.4332,-44.7384,42.9681,132.972,-220,138
2398.05,-12.4332,-44.7384,42.9681,132.972,-160,138
2403.98,-12.4332,-44.7384,42.9681,132.972,-97,138
2410.05,-12.4332,-44.7384,42.9681,132.972,-36,138
2416.05,-12.4332,-44.7384,42.9681,132.972,5,138
2421.99,-12.4332,-44.7384,42.9681,132.972,31,138
2427.99,-12.4332,-44.7384,42.9681,132.972,44,138
2434,-12.4332,-44.7384,42.9681,132.972,48,138
2439.81,-12.4332,-44.7384,42.9681,132.972,49,138
2445.85,-15.7719,-42.9128,53.7202,125.236,50,138
2451.88,-15.7719,-42.9128,53.7202,125.236,50,137
2458.07,-15.7719,-42.9128,53.7202,125.236,51,135
2464,-15.7719,-42.9128,53.7202,125.236,52,135
2470.01,-15.7719,-42.9128,53.7202,125.236,52,134
2476.01,-15.7719,-42.9128,53.7202,125.236,52,134
2482.03,-15.7719,-42.9128,53.7202,125.236,52,134
2487.94,-15.7719,-42.9128,53.7202,125.236,52,133
2493.9,-15.7719,-42.9128,53.7202,125.236,52,133
2500.03,-15.7719,-42.9128,53.7202,125.236,52,133
2506.04,-15.7719,-42.9128,53.7202,125.236,52,132
2511.91,-15.7719,-42.9128,53.7202,125.236,52,132
2517.89,-15.7719,-42.9128,53.7202,125.236,52,131
2523.9,-18.8361,-39.9923,53.7202,125.236,52,131
2529.94,-18.8361,-39.9923,62.1997,114.552,52,130
2536.06,-18.8361,-39.9923,62.1997,114.552,54,125
2542.05,-18.8361,-39.9923,62.1997,114.552,56,118
2548.06,-18.8361,-39.9923,62.1997,114.552,58,115
2554.06,-18.8361,-39.9923,62.1997,114.552,59,114
2560.07,-18.8361,-39.9923,62.1997,114.552,59,113
2566.07,-18.8361,-39.9923,62.1997,114.552,59,112
2572.13,-18.8361,-39.9923,62.1997,114.552,59,111
2578.13,-18.8361,-39.9923,62.1997,114.552,59,110
2584.09,-18.8361,-39.9923,62.1997,114.552,59,110
2590.16,-18.8361,-39.9923,62.1997,114.552,59,109
2596.02,-18.8361,-39.9923,62.1997,114.552,59,109
2601.96,-18.8361,-39.9923,62.1997,114.552,59,109
2608.03,-21.2992,-36.2585,68.4892,101.815,59,108
2614.02,-21.2992,-36.2585,68.4892,101.815,60,107
2619.92,-21.2992,-36.2585,68.4892,101.815,65,104
2626.1,-21.2992,-36.2585,68.4892,101.815,67,102
2632.1,-21.2992,-36.2585,68.4892,101.815,67,102
2637.98,-21.2992,-36.2585,68.4892,101.815,68,101
2644.06,-21.2992,-36.2585,68.4892,101.815,68,100
2650.02,-21.2992,-36.2585,68.4892,101.815,68,99
2656.11,-21.2992,-36.2585,68.4892,101.815,68,99
2662.12,-21.2992,-36.2585,68.4892,101.815,68,98
2667.99,-21.2992,-36.2585,68.4892,101.815,68,98
2674.06,-21.2992,-36.2585,68.4892,101.815,68,97
2679.96,-21.2992,-36.2585,68.4892,101.815,69,97
2687,-23.0933,-31.8053,72.6104,87.1493,69,97
2693.05,-23.0933,-31.8053,72.6104,87.1493,69,97
2699.22,-23.0933,-31.8053,72.6104,87.1493,70,92
2705.16,-23.0933,-31.8053,72.6104,87.1493,70,90
2711.22,-23.0933,-31.8053,72.6104,87.1493,70,89
2717.17,-23.0933,-31.8053,72.6104,87.1493,70,88
2723.16,-23.0933,-31.8053,72.6104,87.1493,71,88
2729.17,-23.0933,-31.8053,72.6104,87.1493,71,88
2735.19,-23.0933,-31.8053,72.6104,87.1493,71,87
2741.25,-23.0933,-31.8053,72.6104,87.1493,71,87
2747.25,-23.0933,-31.8053,72.6104,87.1493,72,86
2753.29,-23.0933,-31.8053,72.6104,87.1493,72,86
2759.56,-23.0933,-31.8053,72.6104,87.1493,72,85
2766.07,-24.4694,-26.9921,76.0098,71.876,72,84
2772.25,-24.4694,-26.9921,76.0098,71.876,72,83
2778.08,-24.4694,-26.9921,76.0098,71.876,73,79
2784.1,-24.4694,-26.9921,76.0098,71.876,74,75
2790.2,-24.4694,-26.9921,76.0098,71.876,74,73
2796.2,-24.4694,-26.9921,76.0098,71.876,74,72
2802.21,-24.4694,-26.9921,76.0098,71.876,75,71
2808.15,-24.4694,-26.9921,76.0098,71.876,75,71
2814.21,-24.4694,-26.9921,76.0098,71.876,75,71
2820.22,-24.4694,-26.9921,76.0098,71.876,75,71
2826.08,-24.4694,-26.9921,76.0098,71.876,75,70
2832.13,-24.4694,-26.9921,76.0098,71.876,75,70
2838.49,-24.4694,-26.9921,76.0098,71.876,75,70
2844.26,-25.7252,-22.0627,76.0098,71.876,75,70
2850.24,-25.7252,-22.0627,79.5274,56.9566,75,69
2856.07,-25.7252,-22.0627,79.5274,56.9566,76,66
