Kp,5,Ki,0.02,Kd,150
time,m_BallPos(0),m_BallPos(1),m_XCtrl.Output,m_YCtrl.Output,XEnc,YEnc
2818.2,-38.1984,43.6901,174.164,-1500,176,-1499
2824.15,-38.1984,43.6901,174.164,-1500,175,-1499
2830.23,-38.1984,43.6901,174.164,-1500,175,-1499
2836.25,-38.1984,43.6901,174.164,-1500,175,-1499
2842.21,-38.1984,43.6901,174.164,-1500,175,-1499
2848.25,-38.1984,43.6901,174.164,-1500,175,-1499
2854.88,-27.5009,22.1695,116.076,-1411.45,174,-1499
2860.22,-27.5009,22.1695,116.076,-1411.45,174,-1500
2866.25,-27.5009,22.1695,116.076,-1411.45,171,-1498
2872.13,-27.5009,22.1695,116.076,-1411.45,163,-1491
2878.14,-27.5009,22.1695,116.076,-1411.45,146,-1472
2884.3,-27.5009,22.1695,116.076,-1411.45,130,-1452
2890.33,-27.5009,22.1695,116.076,-1411.45,123,-1440
2896.32,-27.5009,22.1695,116.076,-1411.45,121,-1437
2902.27,-27.5009,22.1695,116.076,-1411.45,120,-1434
2908.27,-27.5009,22.1695,116.076,-1411.45,120,-1433
2914.27,-27.5009,22.1695,116.076,-1411.45,119,-1432
2920.23,-27.5009,22.1695,116.076,-1411.45,119,-1432
2926.25,-27.5009,22.1695,116.076,-1411.45,119,-1430
2932.18,-27.5009,22.1695,116.076,-1411.45,118,-1429
2938.23,-27.5009,22.1695,116.076,-1411.45,118,-1428
2944.27,-16.1818,-2.34029,61.2063,-1445.63,118,-1426
2950.16,-16.1818,-2.34029,61.2063,-1445.63,116,-1426
2956.21,-16.1818,-2.34029,61.2063,-1445.63,104,-1427
2962.22,-16.1818,-2.34029,61.2063,-1445.63,82,-1427
2968.25,-16.1818,-2.34029,61.2063,-1445.63,67,-1427
2974.22,-16.1818,-2.34029,61.2063,-1445.63,65,-1427
2980.06,-16.1818,-2.34029,61.2063,-1445.63,65,-1427
2986.23,-16.1818,-2.34029,61.2063,-1445.63,64,-1427
2992.29,-16.1818,-2.34029,61.2063,-1445.63,64,-1427
2998.18,-16.1818,-2.34029,61.2063,-1445.63,64,-1427
3004.36,-16.1818,-2.34029,61.2063,-1445.63,63,-1427
3010.28,-16.1818,-2.34029,61.2063,-1445.63,63,-1427
3016.18,-16.1818,-2.34029,61.2063,-1445.63,63,-1427
3022.19,-4.99275,-29.1019,1500,196.825,63,-1427
3028.25,-4.99275,-29.1019,1500,196.825,64,-1426
3034.19,-4.99275,-29.1019,1500,196.825,67,-1421
3040.25,-4.99275,-29.1019,1500,196.825,79,-1402
3046.34,-4.99275,-29.1019,1500,196.825,105,-1367
3052.33,-4.99275,-29.1019,1500,196.825,144,-1322
3058.3,-4.99275,-29.1019,1500,196.825,194,-1268
3064.2,-4.99275,-29.1019,1500,196.825,254,-1201
3070.32,-4.99275,-29.1019,1500,196.825,329,-1121
3076.33,-4.99275,-29.1019,1500,196.825,408,-1030
3082.33,-4.99275,-29.1019,1500,196.825,487,-939
3088.47,-4.99275,-29.1019,1500,196.825,568,-846
3095.22,-4.99275,-29.1019,1500,196.825,663,-743
3101.78,5.74397,-59.1574,1451.77,350.408,750,-640
3107.21,5.74397,-59.1574,1451.77,350.408,827,-555
3113.37,5.74397,-59.1574,1451.77,350.408,909,-467
3119.37,5.74397,-59.1574,1451.77,350.408,992,-374
3125.38,5.74397,-59.1574,1451.77,350.408,1077,-280
3131.36,5.74397,-59.1574,1451.77,350.408,1159,-187
3137.29,5.74397,-59.1574,1451.77,350.408,1235,-102
3143.38,5.74397,-59.1574,1451.77,350.408,1303,-25
3149.39,5.74397,-59.1574,1451.77,350.408,1364,44
3155.29,5.74397,-59.1574,1451.77,350.408,1416,104
3161.48,5.74397,-59.1574,1451.77,350.408,1457,151
3167.3,5.74397,-59.1574,1451.77,350.408,1488,182
3175.57,5.74397,-59.1574,1451.77,350.408,1514,208
3181.24,5.74397,-59.1574,1451.77,350.408,1521,215
3187.24,5.74397,-59.1574,1451.77,350.408,1522,215
3193.23,5.74397,-59.1574,1451.77,350.408,1516,214
3199.23,17.0967,-89.8669,1396.74,497.416,1500,205
3205.33,17.0967,-89.8669,1396.74,497.416,1468,182
3211.4,17.0967,-89.8669,1396.74,497.416,1424,144
3217.27,17.0967,-89.8669,1396.74,497.416,1367,94
3223.36,17.0967,-89.8669,1396.74,497.416,1294,35
3229.24,17.0967,-89.8669,1396.74,497.416,1215,-35
3235.24,17.0967,-89.8669,1396.74,497.416,1127,-111
3241.32,17.0967,-89.8669,1396.74,497.416,1045,-181
3247.35,17.0967,-89.8669,1396.74,497.416,977,-240
3253.33,17.0967,-89.8669,1396.74,497.416,917,-289
3259.26,17.0967,-89.8669,1396.74,497.416,871,-329
3265.27,17.0967,-89.8669,1396.74,497.416,833,-361
3271.39,17.0967,-89.8669,1396.74,497.416,807,-382
3277.27,17.0967,-89.8669,1396.74,497.416,794,-395
3283.36,17.0967,-89.8669,1414.52,449.334,788,-401
3289.32,17.0967,-89.8669,1414.52,449.334,777,-411
3295.34,17.0967,-89.8669,1414.52,449.334,756,-430
3301.33,17.0967,-89.8669,1414.52,449.334,724,-458
3307.37,17.0967,-89.8669,1414.52,449.334,682,-497
3313.46,17.0967,-89.8669,1414.52,449.334,628,-547
3319.4,17.0967,-89.8669,1414.52,449.334,563,-604
3325.47,17.0967,-89.8669,1414.52,449.334,485,-671
3331.3,17.0967,-89.8669,1414.52,449.334,399,-746
3338.28,17.0967,-89.8669,1414.52,449.334,296,-837
3344.33,32.2883,-112.024,1121.25,614.01,212,-909
3350.36,32.2883,-112.024,1121.25,614.01,141,-970
3356.36,32.2883,-112.024,1121.25,614.01,81,-1022
3362.28,32.2883,-112.024,1121.25,614.01,35,-1065
3368.37,32.2883,-112.024,1121.25,614.01,-3,-1097
3374.34,32.2883,-112.024,1121.25,614.01,-28,-1118
3380.41,32.2883,-112.024,1121.25,614.01,-42,-1131
3386.3,32.2883,-112.024,1121.25,614.01,-46,-1135
3392.29,32.2883,-112.024,1121.25,614.01,-44,-1135
3398.37,32.2883,-112.024,1121.25,614.01,-34,-1131
3404.3,32.2883,-112.024,1121.25,614.01,-11,-1119
3410.58,32.2883,-112.024,1121.25,614.01,28,-1091
3416.3,36.3731,-100.087,1309.86,476.248,80,-1052
3422.39,36.3731,-100.087,1309.86,476.248,147,-1001
3428.3,36.3731,-100.087,1309.86,476.248,222,-943
3434.39,36.3731,-100.087,1309.86,476.248,317,-878
3440.31,36.3731,-100.087,1309.86,476.248,400,-814
3446.4,36.3731,-100.087,1309.86,476.248,476,-755
3452.31,36.3731,-100.087,1309.86,476.248,534,-704
3458.57,36.3731,-100.087,1309.86,476.248,588,-660
3464.43,36.3731,-100.087,1309.86,476.248,630,-631
3470.4,36.3731,-100.087,1309.86,476.248,660,-609
3476.44,36.3731,-100.087,1309.86,476.248,679,-597
3482.44,36.3731,-100.087,1309.86,476.248,685,-593
3488.51,36.3731,-100.087,1309.86,476.248,690,-583
3495.42,36.3731,-100.087,1309.86,476.248,701,-556
3501.34,41.2529,-92.0489,1285.19,446.166,714,-518
3507.63,41.2529,-92.0489,1285.19,446.166,734,-463
3513.48,41.2529,-92.0489,1285.19,446.166,760,-396
3519.4,41.2529,-92.0489,1285.19,446.166,790,-311
3525.41,41.2529,-92.0489,1285.19,446.166,822,-220
3531.34,41.2529,-92.0489,1285.19,446.166,849,-142
3537.46,41.2529,-92.0489,1285.19,446.166,875,-78
3543.45,41.2529,-92.0489,1285.19,446.166,896,-24
3549.42,41.2529,-92.0489,1285.19,446.166,912,19
3555.42,41.2529,-92.0489,1285.19,446.166,922,46
3561.6,41.2529,-92.0489,1285.19,446.166,928,60
3567.51,41.2529,-92.0489,1285.19,446.166,934,66
3573.47,41.2529,-92.0489,1285.19,446.166,952,69
3579.22,41.2529,-92.0489,1285.19,446.166,983,73
3585.35,46.9084,-85.53,1255.11,415.722,1030,80
3591.36,46.9084,-85.53,1255.11,415.722,1092,89
3597.36,46.9084,-85.53,1255.11,415.722,1161,100
3603.48,46.9084,-85.53,1255.11,415.722,1223,110
3609.43,46.9084,-85.53,1255.11,415.722,1266,115
3615.44,46.9084,-85.53,1255.11,415.722,1297,119
3621.44,46.9084,-85.53,1255.11,415.722,1316,123
3627.37,46.9084,-85.53,1255.11,415.722,1321,124
3633.42,46.9084,-85.53,1255.11,415.722,1319,122
3639.48,46.9084,-85.53,1255.11,415.722,1309,116
3645.47,46.9084,-85.53,1255.11,415.722,1285,97
3651.39,46.9084,-85.53,1255.11,415.722,1245,65
3657.53,46.9084,-85.53,1255.11,415.722,1189,21
3665.73,46.9084,-85.53,1255.11,415.722,1097,-59
3671.76,46.9084,-85.53,1255.11,415.722,1017,-130
3677.52,54.4488,-77.9051,1215.34,376.971,939,-197
3683.44,54.4488,-77.9051,1215.34,376.971,866,-259
3689.47,54.4488,-77.9051,1215.34,376.971,802,-312
3695.43,54.4488,-77.9051,1215.34,376.971,750,-355
3701.45,54.4488,-77.9051,1215.34,376.971,712,-388
3707.49,54.4488,-77.9051,1215.34,376.971,685,-413
3713.46,54.4488,-77.9051,1215.34,376.971,669,-429
3719.45,54.4488,-77.9051,1215.34,376.971,662,-435
3725.46,54.4488,-77.9051,1215.34,376.971,656,-445
3731.41,54.4488,-77.9051,1215.34,376.971,646,-466
3738.48,54.4488,-77.9051,1215.34,376.971,624,-508
3744.41,63.4276,-71.5134,784.182,343.417,599,-558
3750.54,63.4276,-71.5134,784.182,343.417,563,-621
3756.51,63.4276,-71.5134,784.182,343.417,522,-697
3762.49,63.4276,-71.5134,784.182,343.417,477,-782
3768.5,63.4276,-71.5134,784.182,343.417,434,-864
3774.6,63.4276,-71.5134,784.182,343.417,398,-934
3780.53,63.4276,-71.5134,784.182,343.417,368,-991
3786.49,63.4276,-71.5134,784.182,343.417,346,-1035
3792.49,63.4276,-71.5134,784.182,343.417,332,-1066
3798.42,63.4276,-71.5134,784.182,343.417,324,-1083
3804.52,63.4276,-71.5134,784.182,343.417,320,-1088
3810.42,63.4276,-71.5134,784.182,343.417,319,-1086
3816.37,63.4276,-71.5134,784.182,343.417,315,-1074
3822.42,74.7585,-65.3436,765.125,314.718,311,-1043
3828.36,74.7585,-65.3436,765.125,314.718,304,-1002
3834.5,74.7585,-65.3436,765.125,314.718,299,-965
3840.48,74.7585,-65.3436,765.125,314.718,295,-945
3846.48,74.7585,-65.3436,765.125,314.718,292,-936
3852.55,74.7585,-65.3436,765.125,314.718,290,-926
3858.55,74.7585,-65.3436,765.125,314.718,287,-906
3864.54,74.7585,-65.3436,765.125,314.718,282,-869
3870.52,74.7585,-65.3436,765.125,314.718,275,-816
3876.55,74.7585,-65.3436,765.125,314.718,266,-749
3882.52,74.7585,-65.3436,765.125,314.718,256,-683
3888.57,74.7585,-65.3436,765.125,314.718,248,-630
3894.45,74.7585,-65.3436,765.125,314.718,243,-595
3900.45,86.8247,-60.5504,765.125,314.718,239,-576
3906.45,86.8247,-60.5504,644.047,294.049,237,-569
3912.45,86.8247,-60.5504,644.047,294.049,238,-559
3918.51,86.8247,-60.5504,644.047,294.049,240,-539
3924.52,86.8247,-60.5504,644.047,294.049,250,-505
3930.59,86.8247,-60.5504,644.047,294.049,272,-458
3936.52,86.8247,-60.5504,644.047,294.049,304,-395
3942.59,86.8247,-60.5504,644.047,294.049,344,-320
3948.6,86.8247,-60.5504,644.047,294.049,386,-244
3954.64,86.8247,-60.5504,644.047,294.049,421,-179
3960.55,86.8247,-60.5504,644.047,294.049,449,-130
3966.48,86.8247,-60.5504,644.047,294.049,470,-92
3972.83,86.8247,-60.5504,644.047,294.049,485,-63
3978.48,86.8247,-60.5504,644.047,294.049,494,-47
3984.49,99.2569,-55.5007,386.473,268.031,498,-45
3990.61,99.2569,-55.5007,386.473,268.031,499,-48
3996.55,99.2569,-55.5007,386.473,268.031,499,-63
4002.48,99.2569,-55.5007,386.473,268.031,499,-99
4008.47,99.2569,-55.5007,386.473,268.031,498,-156
4014.61,99.2569,-55.5007,386.473,268.031,497,-228
4020.56,99.2569,-55.5007,386.473,268.031,496,-308
4026.48,99.2569,-55.5007,386.473,268.031,494,-381
4032.59,99.2569,-55.5007,386.473,268.031,492,-441
4038.75,99.2569,-55.5007,386.473,268.031,490,-487
4044.62,99.2569,-55.5007,386.473,268.031,489,-517
4050.5,99.2569,-55.5007,386.473,268.031,488,-533
4056.5,99.2569,-55.5007,386.473,268.031,485,-540
4062.55,110.209,-52.8963,142.054,259.488,476,-552
4068.58,110.209,-52.8963,142.054,259.488,456,-575
4074.62,110.209,-52.8963,142.054,259.488,425,-609
4080.56,110.209,-52.8963,142.054,259.488,384,-653
4086.51,110.209,-52.8963,142.054,259.488,335,-708
4092.62,110.209,-52.8963,142.054,259.488,274,-773
4098.61,110.209,-52.8963,142.054,259.488,208,-846
4104.76,110.209,-52.8963,142.054,259.488,142,-920
4110.63,110.209,-52.8963,142.054,259.488,85,-976
4116.63,110.209,-52.8963,142.054,259.488,40,-1024
4122.63,110.209,-52.8963,142.054,259.488,5,-1063
4128.64,110.209,-52.8963,142.054,259.488,-19,-1089
4134.52,110.209,-52.8963,142.054,259.488,-33,-1105
4140.53,110.209,-52.8963,142.054,259.488,-38,-1111
4146.53,110.209,-52.8963,142.054,259.488,-43,-1110
4152.52,111.858,-0.0563838,67.9588,181.573,-52,-1101
4158.57,111.858,-0.0563838,67.9588,181.573,-67,-1079
4164.58,111.858,-0.0563838,67.9588,181.573,-89,-1036
4170.58,111.858,-0.0563838,67.9588,181.573,-117,-977
4176.59,111.858,-0.0563838,67.9588,181.573,-152,-907
4182.59,111.858,-0.0563838,67.9588,181.573,-187,-836
4188.63,111.858,-0.0563838,67.9588,181.573,-219,-770
4194.53,111.858,-0.0563838,67.9588,181.573,-241,-718
4200.53,111.858,-0.0563838,67.9588,181.573,-258,-678
4206.46,111.858,-0.0563838,67.9588,181.573,-268,-654
4212.65,111.858,-0.0563838,67.9588,181.573,-274,-642
4218.62,117.827,-44.0046,67.9588,181.573,-274,-636
4224.55,117.827,-44.0046,-290.169,315.82,-270,-622
4230.56,117.827,-44.0046,-290.169,315.82,-258,-597
4236.55,117.827,-44.0046,-290.169,315.82,-230,-563
4242.47,117.827,-44.0046,-290.169,315.82,-188,-521
4248.47,117.827,-44.0046,-290.169,315.82,-134,-465
4254.64,117.827,-44.0046,-290.169,315.82,-67,-393
4260.55,117.827,-44.0046,-290.169,315.82,-6,-325
4266.55,117.827,-44.0046,-290.169,315.82,48,-268
4272.56,117.827,-44.0046,-290.169,315.82,90,-218
4278.55,117.827,-44.0046,-290.169,315.82,122,-184
4284.48,117.827,-44.0046,-290.169,315.82,145,-162
4290.48,117.827,-44.0046,-290.169,315.82,160,-150
4296.61,116.278,-38.5336,-414.733,181.587,166,-146
4302.61,116.278,-38.5336,-414.733,181.587,166,-146
4308.61,116.278,-38.5336,-414.733,181.587,164,-155
4314.61,116.278,-38.5336,-414.733,181.587,160,-180
4320.69,116.278,-38.5336,-414.733,181.587,147,-226
4326.62,116.278,-38.5336,-414.733,181.587,128,-288
4332.68,116.278,-38.5336,-414.733,181.587,106,-346
4338.73,116.278,-38.5336,-414.733,181.587,89,-392
4344.67,116.278,-38.5336,-414.733,181.587,75,-425
4350.74,116.278,-38.5336,-414.733,181.587,68,-445
4356.69,116.278,-38.5336,-414.733,181.587,64,-454
4362.69,116.278,-38.5336,-414.733,181.587,57,-463
4368.71,116.278,-38.5336,-414.733,181.587,40,-481
4375.41,116.278,-38.5336,-414.733,181.587,11,-517
4385,116.278,-38.5336,-414.733,181.587,-53,-588
4390.51,116.278,-38.5336,-414.733,181.587,-101,-642
4396.59,116.278,-38.5336,-414.733,181.587,-162,-714
4402.66,116.278,-38.5336,-593.602,192.668,-237,-793
4408.65,116.278,-38.5336,-593.602,192.668,-305,-867
4414.6,116.278,-38.5336,-593.602,192.668,-361,-932
4420.6,116.278,-38.5336,-593.602,192.668,-409,-986
4426.6,116.278,-38.5336,-593.602,192.668,-448,-1030
4432.6,116.278,-38.5336,-593.602,192.668,-476,-1063
4438.71,116.278,-38.5336,-593.602,192.668,-496,-1084
4444.61,116.278,-38.5336,-593.602,192.668,-504,-1094
4450.63,116.278,-38.5336,-593.602,192.668,-507,-1095
4456.62,116.278,-38.5336,-593.602,192.668,-507,-1090
4462.62,113.233,-25.8897,-709.911,99.5184,-506,-1074
4468.77,113.233,-25.8897,-709.911,99.5184,-501,-1038
4474.71,113.233,-25.8897,-709.911,99.5184,-490,-981
4480.62,113.233,-25.8897,-709.911,99.5184,-473,-912
4486.72,113.233,-25.8897,-709.911,99.5184,-449,-830
4492.68,113.233,-25.8897,-709.911,99.5184,-427,-745
4498.69,113.233,-25.8897,-709.911,99.5184,-408,-672
4504.77,113.233,-25.8897,-709.911,99.5184,-392,-614
4510.73,113.233,-25.8897,-709.911,99.5184,-380,-574
4516.74,113.233,-25.8897,-709.911,99.5184,-372,-548
4522.73,113.233,-25.8897,-709.911,99.5184,-369,-536
4528.65,113.233,-25.8897,-709.911,99.5184,-366,-530
4534.67,113.233,-25.8897,-709.911,99.5184,-356,-516
4541.06,112.712,-23.9761,-934.013,116.297,-336,-490
4546.7,112.712,-23.9761,-934.013,116.297,-308,-455
4552.72,112.712,-23.9761,-934.013,116.297,-271,-406
4558.79,112.712,-23.9761,-934.013,116.297,-230,-353
4564.72,112.712,-23.9761,-934.013,116.297,-195,-309
4570.78,112.712,-23.9761,-934.013,116.297,-170,-276
4576.77,112.712,-23.9761,-934.013,116.297,-153,-257
4582.71,112.712,-23.9761,-934.013,116.297,-145,-250
4588.72,112.712,-23.9761,-934.013,116.297,-144,-250
4594.65,112.712,-23.9761,-934.013,116.297,-147,-256
4600.74,112.712,-23.9761,-934.013,116.297,-156,-274
4606.66,112.712,-23.9761,-934.013,116.297,-177,-307
4612.66,112.712,-23.9761,-934.013,116.297,-212,-358
4618.66,110.029,-28.4795,-1070.29,151.188,-257,-423
4624.8,110.029,-28.4795,-1070.29,151.188,-312,-500
4630.79,110.029,-28.4795,-1070.29,151.188,-367,-579
4636.73,110.029,-28.4795,-1070.29,151.188,-412,-647
4642.75,110.029,-28.4795,-1070.29,151.188,-450,-703
4648.82,110.029,-28.4795,-1070.29,151.188,-478,-746
4654.81,110.029,-28.4795,-1070.29,151.188,-499,-778
4660.77,110.029,-28.4795,-1070.29,151.188,-513,-797
4666.75,110.029,-28.4795,-1070.29,151.188,-518,-806
4672.78,110.029,-28.4795,-1070.29,151.188,-528,-809
4678.75,110.029,-28.4795,-1070.29,151.188,-549,-815
4684.83,110.029,-28.4795,-1070.29,151.188,-587,-822
4690.78,110.029,-28.4795,-1070.29,151.188,-636,-832
4696.63,110.029,-28.4795,-1070.29,151.188,-683,-841
4702.76,110.137,-26.8481,-1305.6,131.309,-720,-850
4708.7,110.137,-26.8481,-1305.6,131.309,-740,-855
4714.94,110.137,-26.8481,-1305.6,131.309,-747,-857
4720.74,110.137,-26.8481,-1305.6,131.309,-747,-856
4726.77,110.137,-26.8481,-1305.6,131.309,-743,-850
4732.76,110.137,-26.8481,-1305.6,131.309,-732,-829
4738.82,110.137,-26.8481,-1305.6,131.309,-711,-787
4744.85,110.137,-26.8481,-1305.6,131.309,-681,-727
4750.86,110.137,-26.8481,-1305.6,131.309,-645,-656
4756.85,110.137,-26.8481,-1305.6,131.309,-612,-593
4762.85,110.137,-26.8481,-1305.6,131.309,-585,-544
4768.79,110.137,-26.8481,-1305.6,131.309,-564,-509
4774.71,110.137,-26.8481,-1305.6,131.309,-550,-484
4781.34,106.683,-38.437,-1402.81,214.358,-542,-470
4786.86,106.683,-38.437,-1402.81,214.358,-538,-466
4792.83,106.683,-38.437,-1402.81,214.358,-540,-457
4798.71,106.683,-38.437,-1402.81,214.358,-548,-441
4804.78,106.683,-38.437,-1402.81,214.358,-572,-415
4810.72,106.683,-38.437,-1402.81,214.358,-610,-380
4816.72,106.683,-38.437,-1402.81,214.358,-662,-335
4822.85,106.683,-38.437,-1402.81,214.358,-729,-281
4828.73,106.683,-38.437,-1402.81,214.358,-801,-219
4834.8,106.683,-38.437,-1402.81,214.358,-893,-152
4840.83,106.683,-38.437,-1402.81,214.358,-988,-79
4846.84,106.683,-38.437,-1402.81,214.358,-1078,-8
4852.81,106.683,-38.437,-1402.81,214.358,-1155,58
4858.74,103.947,-41.9909,-1402.81,214.358,-1220,115
4864.81,103.947,-41.9909,-1500,216.618,-1279,159
4870.84,103.947,-41.9909,-1500,216.618,-1323,192
4876.88,103.947,-41.9909,-1500,216.618,-1355,216
4882.89,103.947,-41.9909,-1500,216.618,-1376,232
4888.83,103.947,-41.9909,-1500,216.618,-1385,240
4895,103.947,-41.9909,-1500,216.618,-1386,241
4900.82,103.947,-41.9909,-1500,216.618,-1381,239
4906.83,103.947,-41.9909,-1500,216.618,-1366,230
4912.87,103.947,-41.9909,-1500,216.618,-1337,206
4918.87,103.947,-41.9909,-1500,216.618,-1295,164
4925.01,103.947,-41.9909,-1500,216.618,-1242,108
4930.83,103.947,-41.9909,-1500,216.618,-1176,47
4936.7,103.947,-41.9909,-1500,216.618,-1104,-25
4942.81,97.5306,-49.5705,-1500,261.773,-1032,-101
4948.84,97.5306,-49.5705,-1500,261.773,-968,-167
4954.9,97.5306,-49.5705,-1500,261.773,-917,-219
4960.82,97.5306,-49.5705,-1500,261.773,-874,-263
4966.86,97.5306,-49.5705,-1500,261.773,-840,-295
4972.82,97.5306,-49.5705,-1500,261.773,-817,-317
4978.77,97.5306,-49.5705,-1500,261.773,-804,-328
4984.89,97.5306,-49.5705,-1500,261.773,-801,-332
4990.87,97.5306,-49.5705,-1500,261.773,-804,-330
4996.85,97.5306,-49.5705,-1500,261.773,-813,-319
5002.89,97.5306,-49.5705,-1500,261.773,-834,-293
5008.86,97.5306,-49.5705,-1500,261.773,-865,-250
5014.78,97.5306,-49.5705,-1500,261.773,-898,-204
5020.85,89.232,-54.6668,-1500,261.773,-929,-168
5026.96,89.232,-54.6668,-1500,282.848,-950,-142
5032.82,89.232,-54.6668,-1500,282.848,-962,-126
5041.69,89.232,-54.6668,-1500,282.848,-971,-116
5047.87,89.232,-54.6668,-1500,282.848,-983,-104
5053.79,89.232,-54.6668,-1500,282.848,-1006,-81
5059.87,89.232,-54.6668,-1500,282.848,-1039,-52
5065.88,89.232,-54.6668,-1500,282.848,-1065,-27
5071.87,89.232,-54.6668,-1500,282.848,-1081,-12
5077.85,89.232,-54.6668,-1500,282.848,-1086,-7
5083.89,89.232,-54.6668,-1500,282.848,-1087,-5
5089.79,89.232,-54.6668,-1500,282.848,-1088,-3
5096.3,79.8272,-61.2361,-1500,319.496,-1089,-3
5101.73,79.8272,-61.2361,-1500,319.496,-1089,-2
5107.89,79.8272,-61.2361,-1500,319.496,-1096,3
5113.9,79.8272,-61.2361,-1500,319.496,-1113,16
5119.9,79.8272,-61.2361,-1500,319.496,-1142,39
5125.86,79.8272,-61.2361,-1500,319.496,-1182,72
5131.86,79.8272,-61.2361,-1500,319.496,-1235,114
5137.87,79.8272,-61.2361,-1500,319.496,-1299,163
5143.97,79.8272,-61.2361,-1500,319.496,-1362,209
5149.96,79.8272,-61.2361,-1500,319.496,-1413,248
5156,79.8272,-61.2361,-1500,319.496,-1452,278
5161.91,79.8272,-61.2361,-1500,319.496,-1481,302
5167.9,79.8272,-61.2361,-1500,319.496,-1498,318
5173.9,79.8272,-61.2361,-1500,319.496,-1504,324
5180.33,68.0802,-68.3362,-1500,319.496,-1506,326
5186.91,68.0802,-68.3362,-1500,354.124,-1507,328
5192.94,68.0802,-68.3362,-1500,354.124,-1506,335
5198.89,68.0802,-68.3362,-1500,354.124,-1506,346
5204.75,68.0802,-68.3362,-1500,354.124,-1506,352
5210.88,68.0802,-68.3362,-1500,354.124,-1506,354
5216.76,68.0802,-68.3362,-1500,354.124,-1506,355
5222.77,68.0802,-68.3362,-1500,354.124,-1506,355
5228.84,68.0802,-68.3362,-1500,354.124,-1506,355
5234.98,68.0802,-68.3362,-1500,354.124,-1506,356
5240.9,68.0802,-68.3362,-1500,354.124,-1506,356
5246.9,68.0802,-68.3362,-1500,354.124,-1505,356
5252.78,68.0802,-68.3362,-1500,354.124,-1505,356
5258.91,54.0786,-74.8081,-1500,386.788,-1505,357
5264.91,54.0786,-74.8081,-1500,386.788,-1505,358
5270.98,54.0786,-74.8081,-1500,386.788,-1505,367
5276.96,54.0786,-74.8081,-1500,386.788,-1503,379
5282.9,54.0786,-74.8081,-1500,386.788,-1503,383
5288.87,54.0786,-74.8081,-1500,386.788,-1503,385
5294.96,54.0786,-74.8081,-1500,386.788,-1503,386
5300.94,54.0786,-74.8081,-1500,386.788,-1503,386
5306.94,54.0786,-74.8081,-1500,386.788,-1503,386
5313.05,54.0786,-74.8081,-1500,386.788,-1503,386
5318.99,54.0786,-74.8081,-1500,386.788,-1503,386
5324.94,54.0786,-74.8081,-1500,386.788,-1503,386
5330.94,54.0786,-74.8081,-1500,386.788,-1503,386
5336.81,54.0786,-74.8081,-1500,386.788,-1502,386
5343.53,36.3577,-80.3167,-1500,411.377,-1502,386
5350.01,36.3577,-80.3167,-1500,411.377,-1502,387
5355.98,36.3577,-80.3167,-1500,411.377,-1501,396
5361.81,36.3577,-80.3167,-1500,411.377,-1499,404
5368.01,36.3577,-80.3167,-1500,411.377,-1499,407
5373.98,36.3577,-80.3167,-1500,411.377,-1499,408
5379.96,36.3577,-80.3167,-1500,411.377,-1499,409
5385.89,36.3577,-80.3167,-1500,411.377,-1498,409
5392.02,36.3577,-80.3167,-1500,411.377,-1498,409
5397.96,36.3577,-80.3167,-1500,411.377,-1498,410
5403.9,36.3577,-80.3167,-1500,411.377,-1498,410
5409.9,36.3577,-80.3167,-1500,411.377,-1497,410
5415.9,36.3577,-80.3167,-1500,411.377,-1497,410
5421.91,15.335,-84.7084,-1500,431.965,-1497,410
5428.08,15.335,-84.7084,-1500,431.965,-1497,411
5434.05,15.335,-84.7084,-1500,431.965,-1497,418
5439.82,15.335,-84.7084,-1500,431.965,-1496,425
5445.82,15.335,-84.7084,-1500,431.965,-1496,428
5451.84,15.335,-84.7084,-1500,431.965,-1495,428
5457.96,15.335,-84.7084,-1500,431.965,-1495,429
5463.98,15.335,-84.7084,-1500,431.965,-1495,429
5470,15.335,-84.7084,-1500,431.965,-1495,429
5475.99,15.335,-84.7084,-1500,431.965,-1495,430
5482.01,15.335,-84.7084,-1500,431.965,-1494,430
5487.99,15.335,-84.7084,-1500,431.965,-1494,430
5493.99,15.335,-84.7084,-1500,431.965,-1494,430
5499.83,15.335,-84.7084,-1500,431.965,-1494,430
5505.93,-8.38569,-88.0401,-1414.66,446.298,-1494,430
5511.85,-8.38569,-88.0401,-1414.66,446.298,-1490,431
5517.93,-8.38569,-88.0401,-1414.66,446.298,-1475,433
5523.93,-8.38569,-88.0401,-1414.66,446.298,-1448,436
5529.83,-8.38569,-88.0401,-1414.66,446.298,-1427,440
5535.81,-8.38569,-88.0401,-1414.66,446.298,-1420,442
5541.03,-8.38569,-88.0401,-1414.66,446.298,-1417,442
5546.85,-8.38569,-88.0401,-1414.66,446.298,-1417,442
5552.97,-8.38569,-88.0401,-1414.66,446.298,-1416,443
5558.84,-8.38569,-88.0401,-1414.66,446.298,-1416,443
5564.83,-8.38569,-88.0401,-1414.66,446.298,-1415,443
5570.8,-8.38569,-88.0401,-1414.66,446.298,-1414,443
5576.94,-34.4097,-89.4166,226.601,449.969,-1414,443
5582.84,-34.4097,-89.4166,226.601,449.969,-1410,443
5588.84,-34.4097,-89.4166,226.601,449.969,-1395,443
5594.88,-34.4097,-89.4166,226.601,449.969,-1363,443
5600.95,-34.4097,-89.4166,226.601,449.969,-1317,444
